Sr No: 468	Name : Abbie	Birthdate: 21/11/2003
Physics: 92	Chemistry: 100	Maths: 66	Total: 258

Sr No: 469	Name : Abby	Birthdate: 09/02/2002
Physics: 86	Chemistry: 83	Maths: 73	Total: 242

Sr No: 470	Name : Abbye	Birthdate: 22/10/2003
Physics: 94	Chemistry: 54	Maths: 96	Total: 244

Sr No: 471	Name : Aaren	Birthdate: 22/04/2002
Physics: 68	Chemistry: 80	Maths: 89	Total: 237

Sr No: 472	Name : Aarika	Birthdate: 24/08/2002
Physics: 54	Chemistry: 56	Maths: 89	Total: 199

Sr No: 473	Name : Abagael	Birthdate: 27/03/2003
Physics: 85	Chemistry: 71	Maths: 62	Total: 218

Sr No: 474	Name : Abagail	Birthdate: 09/08/2003
Physics: 56	Chemistry: 59	Maths: 92	Total: 207

Sr No: 475	Name : Abbe	Birthdate: 17/02/2001
Physics: 70	Chemistry: 60	Maths: 65	Total: 195

Sr No: 476	Name : Abbey	Birthdate: 10/03/2003
Physics: 83	Chemistry: 79	Maths: 88	Total: 250

Sr No: 477	Name : Abbi	Birthdate: 25/06/2003
Physics: 97	Chemistry: 96	Maths: 56	Total: 249

Sr No: 478	Name : Abbie	Birthdate: 03/09/2003
Physics: 83	Chemistry: 63	Maths: 53	Total: 199

Sr No: 479	Name : Abby	Birthdate: 18/02/2003
Physics: 92	Chemistry: 97	Maths: 98	Total: 287

Sr No: 480	Name : Abbye	Birthdate: 05/10/2002
Physics: 65	Chemistry: 98	Maths: 54	Total: 217

Sr No: 481	Name : Aaren	Birthdate: 04/05/2001
Physics: 54	Chemistry: 57	Maths: 63	Total: 174

Sr No: 482	Name : Aarika	Birthdate: 06/11/2003
Physics: 67	Chemistry: 81	Maths: 66	Total: 214

Sr No: 483	Name : Abagael	Birthdate: 28/01/2003
Physics: 58	Chemistry: 89	Maths: 67	Total: 214

Sr No: 484	Name : Abagail	Birthdate: 14/07/2001
Physics: 52	Chemistry: 70	Maths: 62	Total: 184

Sr No: 485	Name : Abbe	Birthdate: 16/01/2001
Physics: 69	Chemistry: 89	Maths: 84	Total: 242

Sr No: 486	Name : Abbey	Birthdate: 04/02/2001
Physics: 80	Chemistry: 89	Maths: 96	Total: 265

Sr No: 487	Name : Abbi	Birthdate: 05/10/2001
Physics: 55	Chemistry: 89	Maths: 89	Total: 233

Sr No: 488	Name : Abbie	Birthdate: 17/08/2002
Physics: 63	Chemistry: 57	Maths: 61	Total: 181

Sr No: 489	Name : Abby	Birthdate: 13/11/2001
Physics: 68	Chemistry: 84	Maths: 62	Total: 214

Sr No: 490	Name : Abbye	Birthdate: 03/05/2002
Physics: 55	Chemistry: 89	Maths: 97	Total: 241

Sr No: 491	Name : Aaren	Birthdate: 02/04/2003
Physics: 89	Chemistry: 82	Maths: 85	Total: 256

Sr No: 492	Name : Aarika	Birthdate: 01/08/2001
Physics: 61	Chemistry: 87	Maths: 56	Total: 204

Sr No: 493	Name : Abagael	Birthdate: 28/01/2003
Physics: 63	Chemistry: 74	Maths: 100	Total: 237

Sr No: 494	Name : Abagail	Birthdate: 10/02/2002
Physics: 83	Chemistry: 95	Maths: 74	Total: 252

Sr No: 495	Name : Abbe	Birthdate: 22/10/2002
Physics: 55	Chemistry: 85	Maths: 64	Total: 204

Sr No: 496	Name : Abbey	Birthdate: 13/12/2003
Physics: 63	Chemistry: 54	Maths: 57	Total: 174

Sr No: 497	Name : Abbi	Birthdate: 06/11/2001
Physics: 91	Chemistry: 93	Maths: 93	Total: 277

Sr No: 498	Name : Abbie	Birthdate: 25/03/2002
Physics: 64	Chemistry: 52	Maths: 77	Total: 193

Sr No: 499	Name : Abby	Birthdate: 11/11/2002
Physics: 71	Chemistry: 83	Maths: 75	Total: 229

Sr No: 500	Name : Abbye	Birthdate: 04/01/2001
Physics: 93	Chemistry: 59	Maths: 54	Total: 206

Sr No: 501	Name : Shrey Pobaru	Birthdate: 28/07/2002
Physics: 100	Chemistry: 100	Maths: 100	Total: 300

